merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size
MCH8746,Kari Inc,5912,Pharmacies & Healthcare,Partnership,Pune,Maharashtra,2024-11-10 07:16:00,XXXX5648,ACTIVE,
MCH1377,"Taneja, Din And Kaul",5812,Restaurants & Dining,Sole Proprietorship,Delhi,Delhi,2025-10-05 09:00:44,QWQZ7332733729369,ACTIVE,767.08
MCH3155,Agarwal Ltd,5311,Department Stores,Partnership,Chennai,Tamil Nadu,2023-11-23 15:28:55,,ACTIVE,1414.89
MCH5531,"Dhingra, Sangha And Sidhu",5411,Grocery Stores,Partnership,Mumbay,Maharashtra,2025-04-25 00:00:00,0878189587,INACTIVE,414.79
MCH2090,Upadhyay Plc,5812,Restaurants & Dining,Sole Proprietorship,Delhi,Delhi,2026-01-05 04:15:56,KZDI9850791739312,ACTIVE,439.31
MCH1654,More Plc,5999,Miscellaneous Retail,Individual,Bengaluru,Karnataka,2025-02-18 00:00:00,,ACTIVE,2598.19
MCH5606,"Hayer, Mukherjee And Kohli",5812,Restaurants & Dining,Partnership,Kolkata,West Bengal,2023-06-16 00:00:00,,ACTIVE,1765.0
MCH8768,"Garde, Mohan And Sridhar",5311,Department Stores,Individual,Kolkata,West Bengal,2024-12-05 00:00:00,,SUSPENDED,1569.36
MCH8341,Jha Ltd,4814,Telecommunication Services,Private Limited,Chennai,Tamil Nadu,2023-02-07 18:23:55,XXXX7449,ACTIVE,2211.95
MCH9131,"Arya, Narang And Maharaj",7011,Hotels & Lodging,Individual,Jaipur,Rajasthan,2024-04-19 05:10:00,,ACTIVE,6588.75
MCH9820,"Rai, Saha And Lalla",7011,Hotels & Lodging,Individual,Amritsar,Punjab,2024-10-13 00:00:00,,ACTIVE,3129.0
MCH7237,Reddy-Majumdar,5812,Restaurants & Dining,Partnership,Delhi,Delhi,2024-12-13 00:00:00,,ACTIVE,987.48
MCH1249,"Varkey, Kulkarni And More",5311,Department Stores,Sole Proprietorship,Bengaluru,Karnataka,2023-07-26 21:44:19,,ACTIVE,1049.44
MCH8332,"Sethi, Buch And Sachdeva",7011,Hotels & Lodging,Individual,Hyderabad,Telangana,2025-05-04 00:00:00,,ACTIVE,1666.61
MCH7313,Sarma Llc,4131,Transportation,Individual,Kolkata,West Bengal,2025-07-04 00:00:00,XXXX9480,SUSPENDED,1073.87
MCH6838,Wali-Nair,5912,Pharmacies & Healthcare,Private Limited,Delhi,Delhi,2023-11-12 00:00:00,3622849709,ACTIVE,1461.29
MCH8073,Prabhakar-B0Ra,5942,Books & Stationery,Sole Proprietorship,Kolkata,West Bengal,2024-12-26 22:17:38,,ACTIVE,
MCH7233,Arora Llc,5699,Apparel & Clothing,Individual,Ludhiana,Punjab,2025-10-11 00:00:00,1141889916,ACTIVE,2703.6
MCH4551,Sura Group,5699,Apparel & Clothing,Sole Proprietorship,Jalandhar,Punjab,2023-06-01 00:00:00,XXXX0235,ACTIVE,3287.63
MCH4185,Nath-Chaudhuri,4814,Telecommunication Services,Private Limited,Jaipur,Rajasthan,2024-08-14 00:00:00,EQFV9212095030396,ACTIVE,587.44
MCH7121,"Narasimhan, Anand And Gaba",5999,Miscellaneous Retail,Private Limited,Pune,Maharashtra,2025-07-25 21:18:00,,ACTIVE,2139.0
MCH4349,Atwal-Sura,5942,Books & Stationery,Sole Proprietorship,Pune,Maharashtra,2025-12-21 00:00:00,ZQKH6444366746348,ACTIVE,463.78
MCH8039,"Kibe,Brahmbhattandjaggi",5699,Apparel & Clothing,Sole Proprietorship,Pune,Maharashtra,2024-10-28 00:00:00,,ACTIVE,2282.53
MCH5641,"Kant, Raju And Sandal",5999,Miscellaneous Retail,Partnership,Poona,Maharashtra,2025-05-30 00:00:00,XXXX4214,INACTIVE,2474.31
MCH4863,Gill Plc,5812,Restaurants & Dining,Individual,Hyderabad,Telangana,2024-01-07 00:00:00,5619003847,ACTIVE,552.87
MCH7948,Sachdeva-Buch,5311,Department Stores,Partnership,Mumbai,Maharashtra,2025-07-03 00:00:00,XXXX0532,ACTIVE,656.76
MCH2029,Bhalla-Brahmbhatt,5999,Miscellaneous Retail,Sole Proprietorship,Jalandhar,Punjab,2023-06-20 12:29:06,,ACTIVE,276.02
MCH7746,Suresh-Atwal,5942,Books & Stationery,Sole Proprietorship,Amritsar,Punjab,2023-08-28 00:00:00,XXXX1031,INACTIVE,4023.0
MCH2030,Singh-Banerjee,4131,Transportation,Individual,Ldh,Punjab,2023-02-25 00:00:00,,ACTIVE,3976.0
MCH5622,Solanki And Sons,5942,Books & Stationery,Individual,Bengaluru,Karnataka,2023-08-13 00:00:00,4391498742,ACTIVE,252.61
MCH1812,Om Plc,5812,Restaurants & Dining,Sole Proprietorship,Amritsar,Punjab,2024-11-26 18:01:01,,ACTIVE,2079.98
MCH5794,Gulati And Sons,5999,Miscellaneous Retail,Private Limited,Bengaluru,Karnataka,2024-07-18 15:31:05,,ACTIVE,614.67
MCH3874,"Dora,Deshpandeandseth",4814,Telecommunication Services,Private Limited,Jalandhar,Punjab,2024-05-18 00:12:00,XXXX2093,ACTIVE,1119.69
MCH9316,Bandi Ltd,5411,Grocery Stores,Sole Proprietorship,Ludhiana,Punjab,2025-08-21 00:00:00,9331997992,ACTIVE,1198.18
MCH2830,"Joshi,Chaudhariandtoor",5411,Grocery Stores,Individual,Bengaluru,Karnataka,2023-04-15 14:55:00,,ACTIVE,756.0
MCH4737,"Aurora, Mallick And Dugar",5942,Books & Stationery,Individual,Jalandhar,Punjab,2024-08-27 00:00:00,XXXX5003,INACTIVE,489.0
MCH9529,Dubey Inc,4814,Telecommunication Services,Private Limited,Pune,Maharashtra,2024-04-26 00:00:00,XXXX3556,ACTIVE,1801.0
MCH5652,"Borde, Bhasin And Dua",5411,Grocery Stores,Individual,Mumbai,Maharashtra,2023-12-10 00:00:00,XXXX7597,ACTIVE,669.05
MCH1334,"Kalita, Sarraf And Bhardwaj",5999,Miscellaneous Retail,Individual,Bengaluru,Karnataka,2025-09-28 00:00:00,RPOB8162410396498,ACTIVE,1780.83
MCH6972,Badal-Kamdar,7011,Hotels & Lodging,Private Limited,Pune,Maharashtra,2023-12-20 14:49:48,,ACTIVE,1516.57
MCH1976,"Mutti, Sastry And Jha",5942,Books & Stationery,Private Limited,Amritsar,Punjab,2023-08-04 00:00:00,,ACTIVE,2928.73
MCH2360,Bhakta-Nazareth,5942,Books & Stationery,Private Limited,Jaipur,Rajasthan,2024-06-21 00:00:00,,INACTIVE,755.69
MCH9531,Lad Ltd,5411,Grocery Stores,Private Limited,Ludhiana,Punjab,2025-12-02 00:00:00,CDSZ2178272638566,SUSPENDED,545.56
MCH5253,Balakrishnan Plc,5912,Pharmacies & Healthcare,Sole Proprietorship,Mumbai,Maharashtra,2025-07-23 10:23:07,3588777363,ACTIVE,
MCH8138,Deol And Sons,5812,Restaurants & Dining,Partnership,Chennai,Tamil Nadu,2023-07-23 14:47:00,,ACTIVE,1238.62
MCH2836,Rai And Sons,5912,Pharmacies & Healthcare,Private Limited,Chennai,Tamil Nadu,2024-07-15 12:28:59,XXXX2773,INACTIVE,3262.99
MCH4918,Ganesh Inc,7011,Hotels & Lodging,Individual,Lucknow,Uttar Pradesh,2023-12-09 00:00:00,XXXX3579,ACTIVE,651.04
MCH3536,Shankar Group,5942,Books & Stationery,Partnership,Kolkata,West Bengal,2024-11-03 17:18:07,,ACTIVE,1640.82
MCH7556,Hayer-Saini,5942,Books & Stationery,Individual,Chennai,Tamil Nadu,2024-01-24 20:09:00,,ACTIVE,
MCH1285,Hayer Plc,5912,Pharmacies & Healthcare,Individual,Bengaluru,Karnataka,2023-09-24 07:15:32,,ACTIVE,436.7
MCH9088,Bhardwaj-Bala,5999,Miscellaneous Retail,Partnership,Chennai,Tamil Nadu,2025-06-26 00:00:00,UMVD8641404072198,ACTIVE,4130.0
MCH4435,"Shere, Jain And Luthra",5999,Miscellaneous Retail,Private Limited,Chennai,Tamil Nadu,2024-06-23 00:00:00,PJOC4178398535690,ACTIVE,894.0
MCH4538,Lad Ltd,5699,Apparel & Clothing,Private Limited,Delhi,Delhi,2023-12-30 08:20:00,,ACTIVE,449.9
MCH8987,Mander Llc,5942,Books & Stationery,Private Limited,Pune,Maharashtra,2024-02-02 00:00:00,7115831556,ACTIVE,881.75
MCH2044,"Upadhyay, Kapoor And Nazareth",7011,Hotels & Lodging,Individual,Lucknow,Uttar Pradesh,2023-01-02 00:58:55,3913922043,ACTIVE,368.05
MCH5414,Bhandari Ltd,7011,Hotels & Lodging,Private Limited,Delhi,Delhi,2025-03-26 00:00:00,VQLO7234241275182,ACTIVE,155.88
MCH8546,Jani Plc,5311,Department Stores,Partnership,Kolkata,West Bengal,2024-09-21 00:00:00,,ACTIVE,1691.74
MCH7773,Nath-Parikh,5699,Apparel & Clothing,Individual,Jaipur,Rajasthan,2025-08-09 12:42:00,XXXX0128,ACTIVE,544.16
MCH5171,"Pandya, Bawa And Kibe",4131,Transportation,Partnership,Jaipur,Rajasthan,2024-11-18 00:00:00,XXXX5385,ACTIVE,1895.53
MCH7631,Chawla-Ganesh,4131,Transportation,Individual,Pune,Maharashtra,2023-12-07 00:00:00,1532003029,ACTIVE,6757.26
MCH7902,Deol Inc,4131,Transportation,Partnership,Ludhiana,Punjab,2025-07-05 00:00:00,,ACTIVE,2892.53
MCH4136,Sehgal Plc,5699,Apparel & Clothing,Partnership,Mumbai,Maharashtra,2024-07-30 00:00:00,,ACTIVE,2564.97
MCH4790,Date Plc,7011,Hotels & Lodging,Individual,Amritsar,Punjab,2025-12-11 10:11:45,XXXX3526,SUSPENDED,199.0
MCH2035,Hora-Grover,4131,Transportation,Sole Proprietorship,Delhi,Delhi,2026-01-07 09:43:17,,ACTIVE,212.97
MCH7806,"Sahni, Bhavsar And Kaul",4131,Transportation,Private Limited,Hyderabad,Telangana,2023-04-17 00:00:00,XXXX2487,ACTIVE,1046.19
MCH7993,Garde Inc,4814,Telecommunication Services,Partnership,Kolkata,West Bengal,2023-04-23 00:00:00,4099690978,ACTIVE,1024.0
MCH5551,Narain-Goda,5699,Apparel & Clothing,Private Limited,Mumbai,Maharashtra,2026-09-01 00:00:00,,ACTIVE,817.05
MCH3885,Thakur Inc,4131,Transportation,Private Limited,Chennai,Tamil Nadu,,8680968188,ACTIVE,618.81
MCH1710,"Tara, Dash And Pau",5912,Pharmacies & Healthcare,Partnership,Lucknow,Uttar Pradesh,2026-02-26 00:00:00,,ACTIVE,804.19
MCH3956,Kota Ltd,5311,Department Stores,Private Limited,Hyderabad,Telangana,2023-11-14 00:00:00,,ACTIVE,656.81
MCH4540,Nadig Llc,5699,Apparel & Clothing,Partnership,Mumbai,Maharashtra,2024-03-02 18:04:00,,ACTIVE,7331.0
MCH4089,Mistry And Sons,5411,Grocery Stores,Sole Proprietorship,Mumbai,Maharashtra,2024-07-20 00:00:00,FZNP2052339077080,ACTIVE,1563.22
MCH8220,Sarkar Plc,5411,Grocery Stores,Private Limited,Poona,Maharashtra,2024-06-11 00:00:00,,ACTIVE,142.34
MCH2993,"Dube, Yadav And Konda",5942,Books & Stationery,Individual,Jaipur,Rajasthan,2025-07-14 00:00:00,WWQW1736251351915,ACTIVE,2422.76
MCH5847,"Kar, Gupta And Choudhry",7011,Hotels & Lodging,Sole Proprietorship,Kolkata,West Bengal,2023-05-20 00:00:00,8964900216,ACTIVE,4487.3
MCH7439,Jayaraman Plc,7011,Hotels & Lodging,Private Limited,Kolkata,West Bengal,2024-07-04 13:32:00,,ACTIVE,7697.49
MCH9977,Mohanty-Desai,4814,Telecommunication Services,Sole Proprietorship,Mumbai,Maharashtra,2023-02-13 00:00:00,0069594001,ACTIVE,845.52
MCH5777,Dubey And Sons,5999,Miscellaneous Retail,Individual,Bengaluru,Karnataka,2025-01-12 19:34:00,,INACTIVE,4320.83
MCH6223,Ramanathan-Dhingra,4131,Transportation,Individual,Lucknow,Uttar Pradesh,2023-10-03 00:00:00,4296850394,ACTIVE,306.0
MCH8527,Tella-Mani,5912,Pharmacies & Healthcare,Partnership,Ldh,Punjab,2025-09-11 00:00:00,,ACTIVE,
MCH1304,Sama Ltd,5912,Pharmacies & Healthcare,Individual,Bengaluru,Karnataka,2024-02-27 00:00:00,9710613459,ACTIVE,4095.57
MCH9279,Choudhury Llc,5411,Grocery Stores,Sole Proprietorship,Kolkata,West Bengal,2024-11-18 00:00:00,0970198759,ACTIVE,644.81
MCH1599,Rastogi-Kumer,5311,Department Stores,Partnership,Jalandhar,Punjab,2025-12-25 00:00:00,EEOR2299289390848,ACTIVE,361.82
MCH5823,Sen Llc,4814,Telecommunication Services,Sole Proprietorship,Pune,Maharashtra,2024-08-30 01:05:00,,ACTIVE,7119.48
MCH9847,"Krish, Rau And Parsa",5999,Miscellaneous Retail,Private Limited,Kolkata,West Bengal,2024-12-26 00:00:00,,ACTIVE,1027.86
MCH6336,"Kunda, Kumar And Gulati",4131,Transportation,Private Limited,Chennai,Tamil Nadu,2024-03-16 16:19:00,XXXX8337,ACTIVE,772.78
MCH7910,Shenoy Llc,5812,Restaurants & Dining,Partnership,Hyderabad,Telangana,2024-03-25 00:00:00,5996954160,INACTIVE,741.5
MCH3510,Sankaran Inc,5699,Apparel & Clothing,Individual,Hyderabad,Telangana,2026-02-18 00:00:00,9848495819,INACTIVE,2317.0
MCH6305,"Chakraborty,Hansandsahota",4131,Transportation,Individual,Mumbai,Maharashtra,2025-10-20 00:00:00,,ACTIVE,1075.82
MCH4024,Choudhury Ltd,5999,Miscellaneous Retail,Individual,Ludhiana,Punjab,2025-03-28 00:00:00,XSWD9540302475782,ACTIVE,2449.8
MCH2266,Natarajan And Sons,5912,Pharmacies & Healthcare,Individual,Chennai,Tamil Nadu,2025-04-17 01:53:35,NABB6271790214696,ACTIVE,447.78
MCH1696,Rai And Sons,5311,Department Stores,Individual,Jaipur,Rajasthan,2023-04-24 23:28:29,,ACTIVE,2898.12
MCH6680,Vaidya-Agrawal,5999,Miscellaneous Retail,Partnership,Delhi,Delhi,2025-05-28 00:00:00,,ACTIVE,
MCH4856,Aurora Ltd,4814,Telecommunication Services,Sole Proprietorship,Jaipur,Rajasthan,2024-05-13 21:42:00,ECWU8427158374985,INACTIVE,3394.14
MCH9736,Sant Plc,7011,Hotels & Lodging,Sole Proprietorship,Lucknow,Uttar Pradesh,2024-12-07 00:00:00,4147851928,ACTIVE,1081.26
MCH6590,Handainc,5699,Apparel & Clothing,Individual,Kolkata,West Bengal,2024-07-04 00:00:00,IRLC4441881574347,ACTIVE,2071.46
MCH7280,"Sathe, Shan And Oommen",5411,Grocery Stores,Individual,Ludhiana,Punjab,2025-10-21 00:00:00,XXXX0221,ACTIVE,466.99
MCH2713,Dayal Group,5699,Apparel & Clothing,Individual,Poona,Maharashtra,2024-10-08 00:00:00,1734751668,ON_HOLD,1199.07
MCH5500,"Dubey, Tandon And Batta",4814,Telecommunication Services,Sole Proprietorship,Lucknow,Uttar Pradesh,2024-06-06 00:00:00,8963304371,ACTIVE,2211.38
MCH8840,Chatterjee And Sons,5311,Department Stores,Individual,Pune,Maharashtra,2024-09-26 02:57:00,,ACTIVE,1208.62
MCH1328,Buch And Sons,7011,Hotels & Lodging,Sole Proprietorship,Chennai,Tamil Nadu,2025-03-28 00:00:00,JVTH6188797527471,ACTIVE,711.0
MCH1469,"Choudhury, Jani And Ramaswamy",5942,Books & Stationery,Sole Proprietorship,Bengaluru,Karnataka,2025-03-28 00:00:00,XXXX9996,ACTIVE,416.0
MCH9081,Patil-Hans,4814,Telecommunication Services,Individual,Mumbai,Maharashtra,2025-06-12 12:49:19,8795015116,ACTIVE,
MCH9947,Sarkar Ltd,5311,Department Stores,Individual,Ludhiana,Punjab,2023-06-25 00:00:00,GOFP4316530582610,ACTIVE,
MCH6984,Wadhwa Llc,5411,Grocery Stores,Individual,Pune,Maharashtra,2025-01-23 00:00:00,3976512741,ACTIVE,542.76
MCH9192,Gandhi Llc,5912,Pharmacies & Healthcare,Individual,Jaipur,Rajasthan,2025-03-01 00:00:00,,ACTIVE,1758.06
MCH5555,"Banerjee, Kurian And Tara",4814,Telecommunication Services,Sole Proprietorship,Jalandhar,Punjab,2025-05-21 00:00:00,,ACTIVE,
MCH4573,"Edwin, Manda And Biswas",5912,Pharmacies & Healthcare,Sole Proprietorship,Pune,Maharashtra,2025-02-28 14:41:00,3049901910,ACTIVE,2824.05
MCH9397,Ramaswamy-Goel,5411,Grocery Stores,Private Limited,Jalandhar,Punjab,2025-12-20 01:06:00,3711511693,ACTIVE,1519.0
MCH9617,Ranganathan-Ha1Der,5411,Grocery Stores,Private Limited,Chennai,Tamil Nadu,2024-08-12 00:00:00,6857352456,ACTIVE,904.23
MCH2566,Oommen Inc,5999,Miscellaneous Retail,Private Limited,Delhi,Delhi,,XXXX9507,ACTIVE,2200.23
MCH2888,Chahal Llc,5912,Pharmacies & Healthcare,Private Limited,Mumbai,Maharashtra,2023-04-21 00:00:00,XXXX3951,ACTIVE,631.05
MCH9672,Contractor-Sinha,5311,Department Stores,Individual,Kolkata,West Bengal,2024-11-26 00:00:00,8867559277,ACTIVE,1371.8
MCH9659,Gokhale-Bassi,4814,Telecommunication Services,Sole Proprietorship,Mumbai,Maharashtra,2023-09-11 00:00:00,AEKL3434312955275,ACTIVE,269.4
MCH4821,"Kade, Dhawan And Kadakia",5411,Grocery Stores,Private Limited,Mumbai,Maharashtra,2024-03-14 00:00:00,,ACTIVE,2277.0
MCH9018,Tak Plc,5999,Miscellaneous Retail,Partnership,Amritsar,Punjab,2023-11-25 00:00:00,,ACTIVE,354.66
MCH3331,"Shukla, Kadakia And Kata",5699,Apparel & Clothing,Private Limited,Ludhiana,Punjab,2025-03-18 00:00:00,,ACTIVE,1008.43
MCH9161,Patla Group,5311,Department Stores,Individual,Pune,Maharashtra,2024-10-25 00:00:00,XXXX6366,ACTIVE,1771.36
MCH9901,Oommen Ltd,7011,Hotels & Lodging,Sole Proprietorship,Hyderabad,Telangana,2025-10-01 18:50:10,XXXX3340,INACTIVE,538.3
MCH3853,Bhat-Dutt,5411,Grocery Stores,Sole Proprietorship,Hyderabad,Telangana,2023-03-05 00:00:00,,ACTIVE,
MCH5914,Ku1Karni-Deshmukh,5699,Apparel & Clothing,Individual,Jaipur,Rajasthan,2025-04-24 21:08:53,,ACTIVE,386.71
MCH6290,Chaudhry-Agarwal,5999,Miscellaneous Retail,Partnership,Ludhiana,Punjab,2023-01-09 00:00:00,,INACTIVE,5757.0
MCH6665,Wadhwainc,5311,Department Stores,Private Limited,Delhi,Delhi,2025-07-05 00:00:00,,ACTIVE,1714.72
MCH4087,"Basak, Lal And Tailor",4814,Telecommunication Services,Private Limited,Pune,Maharashtra,2025-03-10 00:37:00,,ACTIVE,298.11
MCH7714,"Koshy, Dani And Barad",4814,Telecommunication Services,Private Limited,Jalandhar,Punjab,2023-10-27 23:10:00,,ACTIVE,669.74
MCH5663,"Goyal, Brahmbhatt And Raja",5912,Pharmacies & Healthcare,Individual,Ludhiana,Punjab,2023-05-31 00:00:00,,ON_HOLD,2417.27
MCH3099,Peri-Parmer,5699,Apparel & Clothing,Partnership,Delhi,Delhi,2024-06-22 00:00:00,,ACTIVE,2046.1
MCH6275,Tank Plc,4814,Telecommunication Services,Sole Proprietorship,Chennai,Tamil Nadu,2024-08-26 00:00:00,XXXX8300,ACTIVE,781.0
MCH2447,Anand Llc,4131,Transportation,Sole Proprietorship,Jaipur,Rajasthan,,,INACTIVE,1803.52
MCH4460,Bumb Plc,5942,Books & Stationery,Private Limited,Chennai,Tamil Nadu,,XXXX4424,ACTIVE,696.95
MCH9823,Kunda-Parekh,5812,Restaurants & Dining,Individual,Mumbai,Maharashtra,2023-04-10 00:00:00,YIKU2339191619475,ACTIVE,1308.28
MCH9096,Tandon-Thaman,5999,Miscellaneous Retail,Individual,Delhi,Delhi,2023-09-03 00:00:00,3351065613,ACTIVE,2658.35
MCH9649,Sachdeva-Dey,7011,Hotels & Lodging,Sole Proprietorship,Amritsar,Punjab,2025-06-12 07:10:00,XRSK3388415827357,ACTIVE,493.43
MCH5235,Palla Inc,5942,Books & Stationery,Partnership,Bengaluru,Karnataka,2024-10-27 00:00:00,,ACTIVE,3807.5
MCH9154,"Mangat, Sarkar And Vasa",5311,Department Stores,Sole Proprietorship,Hyderabad,Telangana,2023-03-09 00:00:00,DTTZ1892927349834,ACTIVE,1303.87
MCH4761,Khalsa Plc,5912,Pharmacies & Healthcare,Individual,Jaipur,Rajasthan,2025-01-17 07:20:16,DXWD4550992976599,INACTIVE,4970.84
MCH8314,Mahajan-Batta,4131,Transportation,Individual,Lucknow,Uttar Pradesh,2024-01-04 00:00:00,,ACTIVE,856.24
MCH1180,Sangha And Sons,5411,Grocery Stores,Individual,Hyderabad,Telangana,2023-11-03 00:00:00,VUOK6265318074983,ACTIVE,993.08
MCH1768,"Mody, Tata And Chatterjee",4131,Transportation,Sole Proprietorship,Chennai,Tamil Nadu,2024-09-08 00:00:00,,ACTIVE,360.87
MCH5402,"Mandal, Chada And Deshpande",5411,Grocery Stores,Sole Proprietorship,Delhi,Delhi,2025-08-11 00:00:00,,SUSPENDED,503.34
MCH7595,Subramaniam-Balasubramanian,5411,Grocery Stores,Individual,Ludhiana,Punjab,2026-01-07 00:00:00,4323936215,ACTIVE,3392.31
MCH2424,Patil Ltd,5912,Pharmacies & Healthcare,Partnership,Chennai,Tamil Nadu,2023-08-10 14:00:00,,ACTIVE,737.41
MCH5894,Borra-Tiwari,5311,Department Stores,Partnership,Bengaluru,Karnataka,2025-05-24 19:29:00,,ACTIVE,239.64
MCH4672,Sandhu Llc,5942,Books & Stationery,Partnership,Bengaluru,Karnataka,,,ACTIVE,456.49
MCH7715,Patla-Memon,5699,Apparel & Clothing,Private Limited,Chennai,Tamil Nadu,2024-02-28 04:11:46,,ACTIVE,1669.66
MCH3806,Parmerllc,5411,Grocery Stores,Sole Proprietorship,Jaipur,Rajasthan,2024-11-04 00:00:00,6810844450,ACTIVE,1939.0
MCH6454,Nagi-Ch0Udhury,5699,Apparel & Clothing,Private Limited,Bengaluru,Karnataka,2024-03-28 00:00:00,XXXX1525,INACTIVE,3116.0
MCH3602,"Panchal, Karpe And Bhatti",7011,Hotels & Lodging,Partnership,Amritsar,Punjab,2023-08-29 00:00:00,NJWF8221387776765,ACTIVE,754.95
MCH3319,"Jani, Tailor And Radhakrishnan",5699,Apparel & Clothing,Sole Proprietorship,Jalandhar,Punjab,2024-08-26 05:30:00,IUQF4655993827398,ACTIVE,516.88
MCH4131,Chaudhryinc,5999,Miscellaneous Retail,Partnership,Amritsar,Punjab,2023-07-01 00:00:00,,ACTIVE,1561.61
MCH3252,"Patel, Saran And Bala",5699,Apparel & Clothing,Individual,Poona,Maharashtra,2023-06-18 00:00:00,4243165999,ACTIVE,1917.91
MCH4111,Brahmbhatt Llc,5999,Miscellaneous Retail,Partnership,Lucknow,Uttar Pradesh,,,SUSPENDED,682.69
MCH5295,"Goda, Prashad And Narain",5912,Pharmacies & Healthcare,Individual,Lucknow,Uttar Pradesh,2024-10-27 00:00:00,,ACTIVE,888.39
MCH5335,Daya1-Gera,7011,Hotels & Lodging,Partnership,Delhi,Delhi,,,ACTIVE,699.3
MCH9555,"Nadig, Kumer And Nath",5912,Pharmacies & Healthcare,Partnership,Lucknow,Uttar Pradesh,2023-01-02 00:00:00,9648467253,ACTIVE,
MCH2238,Chakrabarti-Lata,5699,Apparel & Clothing,Individual,Amritsar,Punjab,2024-10-19 10:57:01,0636957365,ACTIVE,1650.0
MCH1636,Nigam Plc,5699,Apparel & Clothing,Partnership,Delhi,Delhi,2024-06-13 01:00:37,,ACTIVE,2284.21
MCH6080,"Kanda, Krishnan And Chaudry",5411,Grocery Stores,Private Limited,Chennai,Tamil Nadu,2023-02-27 00:47:00,,INACTIVE,1675.16
MCH8449,Vaidya-Gulati,5812,Restaurants & Dining,Private Limited,Chennai,Tamil Nadu,2024-04-06 00:00:00,TCOQ6253751311209,ACTIVE,118.49
MCH7152,"Bedi, Patil And Rana",5311,Department Stores,Private Limited,Chennai,Tamil Nadu,2026-01-02 00:00:00,2453620033,INACTIVE,1076.99
MCH4408,Dhar-Shetty,5912,Pharmacies & Healthcare,Individual,Amritsar,Punjab,2023-12-19 00:00:00,XXXX8510,INACTIVE,425.49
MCH7327,"Krish, Dhar And Choudhury",4814,Telecommunication Services,Individual,Kolkata,West Bengal,2023-05-22 13:42:22,KDMG5541225124685,ACTIVE,440.0
MCH6556,Chana-Barad,5999,Miscellaneous Retail,Private Limited,Jalandhar,Punjab,2024-09-06 00:00:00,XXXX3130,ACTIVE,1172.0
MCH6031,Chauhan Group,5699,Apparel & Clothing,Individual,Hyderabad,Telangana,2024-12-13 22:44:00,XXXX4944,ACTIVE,654.0
MCH8963,"Aggarwal,Nagiandborde",5411,Grocery Stores,Sole Proprietorship,Ludhiana,Punjab,2024-01-08 17:56:00,UGNI2119725168826,ACTIVE,474.91
MCH4216,Ratta And Sons,5942,Books & Stationery,Partnership,Jalandhar,Punjab,2023-10-07 00:00:00,XXXX5580,ACTIVE,1337.5
MCH9569,Parekh-Kalita,5311,Department Stores,Individual,Amritsar,Punjab,2025-12-07 00:00:00,XXXX5054,ACTIVE,1617.31
MCH7106,Master And Sons,5812,Restaurants & Dining,Partnership,Lucknow,Uttar Pradesh,2023-01-27 00:00:00,6057584489,ACTIVE,1328.09
MCH3489,Bahl-Bhavsar,4131,Transportation,Partnership,Delhi,Delhi,,XXXX6898,ACTIVE,908.03
MCH7938,Chander Ltd,4814,Telecommunication Services,Sole Proprietorship,Bengaluru,Karnataka,2023-09-22 00:00:00,,ACTIVE,639.19
MCH4967,Mallick Plc,4131,Transportation,Partnership,Amritsar,Punjab,2025-08-22 00:00:00,XXXX4798,ACTIVE,3082.77
MCH8308,"Mukhopadhyay, Kothari And Raval",5999,Miscellaneous Retail,Individual,Amritsar,Punjab,2023-01-21 00:00:00,2673122998,ACTIVE,764.32
MCH1658,Khatri-Mohanty,5812,Restaurants & Dining,Sole Proprietorship,Jaipur,Rajasthan,2025-08-08 00:00:00,DGXZ0949885183603,INACTIVE,2016.79
MCH8142,Mane And Sons,5912,Pharmacies & Healthcare,Private Limited,Ludhiana,Punjab,2025-08-25 00:00:00,WMPI8979622395583,ACTIVE,5955.63
MCH3247,Nagarajan-Shan,5912,Pharmacies & Healthcare,Individual,Chennai,Tamil Nadu,2025-07-04 21:55:00,5730507447,INACTIVE,2666.23
MCH6953,Khurana-Prabhakar,5942,Books & Stationery,Partnership,Hyderabad,Telangana,2024-03-10 00:00:00,,ACTIVE,2749.21
MCH3250,Bose-Kalita,5311,Department Stores,Sole Proprietorship,Mumbai,Maharashtra,,,INACTIVE,1514.47
MCH6337,Chander Llc,5912,Pharmacies & Healthcare,Individual,Kolkata,West Bengal,2025-12-28 22:16:00,,ACTIVE,1428.08
MCH2407,Chaudhry Plc,5912,Pharmacies & Healthcare,Private Limited,Pune,Maharashtra,,4475713369,ACTIVE,5215.07
MCH5225,"Bera, Guha And Narayan",5942,Books & Stationery,Individual,Hyderabad,Telangana,2025-08-16 05:25:00,AJUQ5177176562909,ACTIVE,
MCH6773,"Parmar, Sahota And Rajagopalan",5999,Miscellaneous Retail,Sole Proprietorship,Poona,Maharashtra,2024-02-23 00:00:00,GSZT9943608461358,ACTIVE,3042.0
MCH8432,Lad Inc,5942,Books & Stationery,Private Limited,Delhi,Delhi,2024-10-07 00:00:00,FRLI9065794513387,ACTIVE,394.7
MCH6267,Mandal-Badal,4814,Telecommunication Services,Partnership,Mumbai,Maharashtra,2024-12-10 00:00:00,,ACTIVE,
